step,loss,grad_norm_pre_clip,learning_rate,epoch_passes,step_seconds,source_ids,allocated_gib,reserved_gib,peak_allocated_gib,peak_reserved_gib
11,0.04878777754493058,14.162102699279785,1e-06,0.2328042328042328,4.077558713033795,"[""cd-region-t1"", ""ne-region-t1"", ""cd-region-t3"", ""mm-region-t1""]",43.68206024169922,66.580078125,65.5313868522644,66.580078125
12,0.1328982647974044,91.4404296875,1e-06,0.25396825396825395,4.0192271787673235,"[""nl-region-t2"", ""eh-currency-t0"", ""nl-capital-t2"", ""rw-region-t3""]",43.682637214660645,66.580078125,65.5313868522644,66.580078125
13,0.39140965515980497,253.66888427734375,1e-06,0.2751322751322751,3.9625037405639887,"[""rw-region-t0"", ""by-region-t1"", ""lt-currency-t3"", ""ae-region-t0""]",43.68206024169922,66.580078125,65.5313868522644,66.580078125
14,0.018931788101326674,13.883220672607422,1e-06,0.2962962962962963,3.975018852390349,"[""bf-region-t2"", ""ro-currency-t0"", ""cm-region-t0"", ""tn-region-t0""]",43.6821174621582,66.580078125,65.5313868522644,66.580078125
15,0.0029360420303419232,1.7053407430648804,1e-06,0.31746031746031744,4.143376646563411,"[""bf-region-t0"", ""no-region-t1"", ""th-capital-t1"", ""no-region-t3""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
16,0.009760604443727061,4.846599102020264,1e-06,0.3386243386243386,4.04436060320586,"[""tw-region-t0"", ""tw-capital-t0"", ""et-region-t1"", ""sn-capital-t3""]",43.682003021240234,66.60546875,65.55884885787964,66.60546875
17,0.021010929951444268,15.808177947998047,1e-06,0.35978835978835977,4.091740855947137,"[""pk-capital-t1"", ""vn-currency-t1"", ""ch-region-t1"", ""bj-region-t2""]",43.683916091918945,66.60546875,65.55884885787964,66.60546875
18,0.0028843005020462442,3.035921812057495,1e-06,0.38095238095238093,4.014369384385645,"[""hk-region-t1"", ""zw-region-t3"", ""ve-capital-t0"", ""tw-region-t3""]",43.682637214660645,66.60546875,65.55884885787964,66.60546875
19,0.007895117174484767,3.3258659839630127,1e-06,0.4021164021164021,3.955969888716936,"[""ma-currency-t2"", ""tn-capital-t2"", ""ch-capital-t0"", ""sn-region-t0""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
20,0.05034298784448765,56.00054931640625,1e-06,0.42328042328042326,3.9633793337270617,"[""nl-currency-t3"", ""pr-currency-t1"", ""nl-region-t1"", ""ne-region-t2""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
21,0.00641533795351279,2.6753969192504883,1e-06,0.4444444444444444,3.9414301868528128,"[""tw-capital-t1"", ""eh-region-t0"", ""ro-currency-t2"", ""tn-capital-t3""]",43.682003021240234,66.60546875,65.55884885787964,66.60546875
22,0.004604166329954751,2.374164581298828,1e-06,0.4656084656084656,3.9441936211660504,"[""il-capital-t2"", ""dk-capital-t2"", ""co-currency-t1"", ""vn-currency-t3""]",43.68206024169922,66.60546875,65.55884885787964,66.60546875
23,0.0007653704215044854,0.9871953725814819,1e-06,0.48677248677248675,4.003846789710224,"[""nl-capital-t0"", ""bj-region-t1"", ""cg-region-t1"", ""th-capital-t3""]",43.683916091918945,66.60546875,65.55884885787964,66.60546875
24,0.0016415802911069477,1.961705207824707,1e-06,0.5079365079365079,3.9982141964137554,"[""cm-region-t2"", ""nl-currency-t1"", ""eh-currency-t3"", ""eh-currency-t1""]",43.68385887145996,66.60546875,65.55884885787964,66.60546875
25,0.13399408065924945,252.01751708984375,1e-06,0.5291005291005291,4.027856758795679,"[""bg-capital-t1"", ""mz-region-t3"", ""tn-capital-t1"", ""nl-currency-t0""]",43.6821174621582,66.60546875,65.55884885787964,66.60546875
26,9.640474490879569e-05,0.03065948560833931,1e-06,0.5502645502645502,3.977697456255555,"[""eh-region-t2"", ""tz-region-t3"", ""za-region-t0"", ""tn-capital-t0""]",43.6808066368103,66.60546875,65.55884885787964,66.60546875
