step,loss,grad_norm_pre_clip,learning_rate,epoch_passes,step_seconds,source_ids,allocated_gib,reserved_gib,peak_allocated_gib,peak_reserved_gib
27,0.0009865786269074306,0.6409423351287842,1e-06,0.5714285714285714,3.9731108341366053,"[""za-region-t1"", ""ba-region-t1"", ""th-capital-t1"", ""th-capital-t3""]",43.68288612365723,66.6015625,65.55621385574341,66.6015625
28,0.005296605671901489,11.916824340820312,1e-06,0.5925925925925926,3.8399188658222556,"[""mz-region-t3"", ""mw-region-t3"", ""tn-region-t0"", ""tw-region-t2""]",43.681721687316895,66.6015625,65.55621385574341,66.6015625
29,0.0008327574469149113,0.6296743154525757,1e-06,0.6137566137566137,3.8530383482575417,"[""tz-region-t3"", ""mw-region-t0"", ""dk-capital-t1"", ""bj-region-t2""]",43.68288612365723,66.6015625,65.55621385574341,66.6015625
30,0.009912855119182495,8.729842185974121,1e-06,0.6349206349206349,3.855080347508192,"[""ma-currency-t1"", ""bg-capital-t3"", ""ma-currency-t0"", ""ng-region-t0""]",43.681721687316895,66.6015625,65.55621385574341,66.6015625
31,0.0009380176088598091,0.6621883511543274,1e-06,0.656084656084656,3.861735082231462,"[""lt-currency-t0"", ""zw-region-t3"", ""dk-region-t2"", ""my-region-t0""]",43.68288612365723,66.6015625,65.55621385574341,66.6015625
32,0.055338048237899784,115.66944122314453,1e-06,0.6772486772486772,3.8513178303837776,"[""ve-capital-t1"", ""et-region-t1"", ""sn-capital-t1"", ""pk-capital-t1""]",43.68288612365723,66.6015625,65.55621385574341,66.6015625
33,0.00223226774505747,3.7608182430267334,1e-06,0.6984126984126984,3.935544735752046,"[""mw-region-t2"", ""nl-capital-t1"", ""no-capital-t1"", ""gh-region-t3""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
34,0.02979069112916477,43.30324172973633,1e-06,0.7195767195767195,3.8532205475494266,"[""co-currency-t1"", ""nl-currency-t2"", ""co-currency-t2"", ""il-capital-t1""]",43.68288612365723,66.6015625,65.55621385574341,66.6015625
35,0.031431269853783306,163.1357879638672,1e-06,0.7407407407407407,3.852114636451006,"[""vn-currency-t0"", ""mz-region-t2"", ""no-region-t0"", ""pr-currency-t1""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
36,0.00039850116218076437,0.39573121070861816,1e-06,0.7619047619047619,3.847534418106079,"[""rw-region-t0"", ""mw-region-t1"", ""lt-currency-t1"", ""cm-region-t0""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
37,0.0025634242747401004,3.1249217987060547,1e-06,0.783068783068783,3.8562633460387588,"[""so-region-t1"", ""vn-currency-t3"", ""ir-capital-t3"", ""zm-region-t1""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
38,0.0001689175533101661,0.229203000664711,1e-06,0.8042328042328042,3.96741059795022,"[""cg-region-t2"", ""il-capital-t0"", ""rw-region-t1"", ""so-region-t2""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
39,0.0005278769726828614,0.5516947507858276,1e-06,0.8253968253968254,3.86890129186213,"[""gh-region-t1"", ""bj-region-t0"", ""sn-capital-t0"", ""ir-capital-t0""]",43.680177211761475,66.6015625,65.55621385574341,66.6015625
40,0.007034498881694162,11.12725830078125,1e-06,0.8465608465608465,3.839996410533786,"[""tn-capital-t2"", ""ch-currency-t1"", ""pr-currency-t2"", ""no-capital-t3""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
41,0.00020122475871175993,0.4064352512359619,1e-06,0.8677248677248677,3.8411821899935603,"[""rw-region-t3"", ""tz-region-t2"", ""et-region-t2"", ""pk-capital-t2""]",43.679200649261475,66.6015625,65.55621385574341,66.6015625
42,0.005498929952409526,21.358766555786133,1e-06,0.8888888888888888,3.8530929777771235,"[""ng-region-t2"", ""sn-region-t3"", ""bg-capital-t1"", ""ch-region-t3""]",43.681721687316895,66.6015625,65.55621385574341,66.6015625
43,0.00031992218873710954,0.17611074447631836,1e-06,0.91005291005291,3.844125715084374,"[""cf-region-t1"", ""ch-currency-t0"", ""eh-region-t0"", ""zw-region-t0""]",43.681721687316895,66.6015625,65.55621385574341,66.6015625
44,0.00024362033059333044,0.26497942209243774,1e-06,0.9312169312169312,3.836252589710057,"[""th-region-t1"", ""cg-region-t3"", ""co-currency-t3"", ""zm-region-t2""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
45,0.13226981196930865,378.42138671875,1e-06,0.9523809523809523,3.8642885703593493,"[""ng-region-t1"", ""ch-capital-t2"", ""ch-currency-t2"", ""eh-currency-t1""]",43.68288612365723,66.6015625,65.55621385574341,66.6015625
46,0.004333903382757853,9.916208267211914,1e-06,0.9735449735449735,3.8337442353367805,"[""ro-currency-t2"", ""cm-region-t2"", ""ly-region-t1"", ""tw-capital-t0""]",43.680177211761475,66.6015625,65.55621385574341,66.6015625
47,0.0020220473652443616,1.831879734992981,1e-06,0.9947089947089947,3.8654127307236195,"[""by-region-t1"", ""bg-region-t0"", ""tn-capital-t0"", ""rw-region-t2""]",43.681721687316895,66.6015625,65.55621385574341,66.6015625
48,0.00033567730906725046,0.2534291446208954,1e-06,1.0158730158730158,4.020172364078462,"[""no-region-t3"", ""ne-region-t2"", ""dk-capital-t0"", ""tn-capital-t0""]",43.680177211761475,66.6015625,65.55621385574341,66.6015625
49,0.00031489922071159526,0.18554696440696716,1e-06,1.037037037037037,4.154715755954385,"[""co-currency-t0"", ""th-capital-t3"", ""tn-capital-t1"", ""nl-region-t1""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
50,4.4165137524032616e-05,0.015311040915548801,1e-06,1.0582010582010581,3.8193983556702733,"[""dk-region-t1"", ""mw-region-t2"", ""mw-region-t0"", ""cg-region-t2""]",43.68288612365723,66.6015625,65.55621385574341,66.6015625
51,0.025756681272468995,37.524620056152344,1e-06,1.0793650793650793,3.812658262439072,"[""bf-region-t1"", ""th-region-t1"", ""co-currency-t3"", ""nl-currency-t2""]",43.680177211761475,66.6015625,65.55621385574341,66.6015625
52,2.1427630599646363e-05,0.008483685553073883,1e-06,1.1005291005291005,3.833617040887475,"[""dk-capital-t3"", ""eh-region-t1"", ""bj-region-t2"", ""ly-region-t2""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
53,8.514016690241988e-05,0.040775116533041,1e-06,1.1216931216931216,3.822418109513819,"[""dk-region-t2"", ""vn-currency-t3"", ""zm-region-t2"", ""nl-capital-t0""]",43.680177211761475,66.6015625,65.55621385574341,66.6015625
54,0.0013552701248045196,2.6560425758361816,1e-06,1.1428571428571428,3.799944408237934,"[""lt-currency-t1"", ""no-region-t3"", ""ro-currency-t3"", ""ir-capital-t3""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
55,6.863078601782036e-05,0.02313579060137272,1e-06,1.164021164021164,3.9101695409044623,"[""ne-region-t1"", ""bg-region-t1"", ""nl-capital-t2"", ""nl-region-t2""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
56,0.00014682259097753558,0.0767030194401741,1e-06,1.1851851851851851,3.8273377371951938,"[""ch-currency-t2"", ""my-region-t0"", ""ae-region-t0"", ""tw-region-t0""]",43.681721687316895,66.6015625,65.55621385574341,66.6015625
57,0.0002285120560827636,0.08822792023420334,1e-06,1.2063492063492063,3.8842882346361876,"[""th-capital-t2"", ""ro-region-t1"", ""ch-currency-t3"", ""pr-currency-t2""]",43.680177211761475,66.6015625,65.55621385574341,66.6015625
58,0.0006491148853911,1.995772361755371,1e-06,1.2275132275132274,3.831989365629852,"[""co-currency-t1"", ""bj-region-t1"", ""tw-region-t3"", ""ve-capital-t0""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
59,0.0019743550810744637,5.328143119812012,1e-06,1.2486772486772486,3.944510579109192,"[""no-capital-t1"", ""ch-capital-t0"", ""no-region-t1"", ""mm-region-t1""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
60,5.176487934477336e-05,0.022727230563759804,1e-06,1.2698412698412698,3.852425749413669,"[""hk-region-t1"", ""so-region-t0"", ""il-capital-t1"", ""cm-region-t0""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
61,5.5221852562681306e-05,0.01847492903470993,1e-06,1.291005291005291,3.8356754891574383,"[""zw-region-t2"", ""pk-capital-t2"", ""lt-region-t1"", ""nl-capital-t1""]",43.68288612365723,66.6015625,65.55621385574341,66.6015625
62,8.361847517335264e-05,0.029401272535324097,1e-06,1.312169312169312,3.843330410309136,"[""gh-region-t1"", ""tz-region-t0"", ""ro-currency-t0"", ""tw-region-t2""]",43.681721687316895,66.6015625,65.55621385574341,66.6015625
63,5.635403931592009e-05,0.0954434722661972,1e-06,1.3333333333333333,3.8375017158687115,"[""by-region-t1"", ""co-currency-t2"", ""eh-currency-t1"", ""sn-region-t2""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
64,8.465737982277233e-05,0.04749913886189461,1e-06,1.3544973544973544,3.843875866383314,"[""ir-capital-t0"", ""so-region-t1"", ""nl-currency-t1"", ""eh-currency-t3""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
65,5.4655436770190136e-05,0.018788428977131844,1e-06,1.3756613756613756,3.832909869030118,"[""ro-region-t2"", ""ch-region-t2"", ""eh-currency-t0"", ""bj-region-t3""]",43.68288612365723,66.6015625,65.55621385574341,66.6015625
66,0.0002785446417874482,0.5021039843559265,1e-06,1.3968253968253967,3.8833814412355423,"[""no-capital-t2"", ""vn-currency-t0"", ""ch-region-t3"", ""eh-region-t2""]",43.68288612365723,66.6015625,65.55621385574341,66.6015625
67,0.00018811139216268202,0.12011177092790604,1e-06,1.417989417989418,3.832197059877217,"[""ma-currency-t0"", ""tw-capital-t3"", ""nl-region-t3"", ""tz-region-t1""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
68,0.002207668656410533,4.540466785430908,1e-06,1.439153439153439,3.8581914864480495,"[""vn-currency-t1"", ""bf-region-t2"", ""lt-currency-t2"", ""vn-currency-t2""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
69,0.00012234340226768836,0.08868517726659775,1e-06,1.4603174603174602,3.8923520920798182,"[""ve-capital-t1"", ""zw-region-t3"", ""tw-capital-t1"", ""bf-region-t0""]",43.683109283447266,66.6015625,65.55621385574341,66.6015625
70,3.623801217145228e-05,0.014751072973012924,1e-06,1.4814814814814814,3.9609133349731565,"[""bg-capital-t3"", ""cg-region-t3"", ""zm-region-t1"", ""et-region-t0""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
71,1.153339826487354e-05,0.015402993187308311,1e-06,1.5026455026455026,3.8354232609272003,"[""ng-region-t0"", ""sn-region-t3"", ""mm-region-t0"", ""th-capital-t0""]",43.681721687316895,66.6015625,65.55621385574341,66.6015625
72,5.5160931111686295e-05,0.022999873384833336,1e-06,1.5238095238095237,3.8614237904548645,"[""no-capital-t0"", ""ma-currency-t3"", ""dk-capital-t1"", ""bg-capital-t0""]",43.680177211761475,66.6015625,65.55621385574341,66.6015625
73,2.804333962558303e-05,0.00757825979962945,1e-06,1.5449735449735449,3.860668015666306,"[""hk-region-t2"", ""lt-currency-t3"", ""mw-region-t3"", ""cd-region-t0""]",43.68288612365723,66.6015625,65.55621385574341,66.6015625
74,7.658616868866375e-05,0.032235100865364075,1e-06,1.566137566137566,3.8266880409792066,"[""nl-currency-t0"", ""dk-capital-t2"", ""il-capital-t3"", ""bg-capital-t1""]",43.683109283447266,66.6015625,65.55621385574341,66.6015625
75,6.48449198479284e-05,0.024526793509721756,1e-06,1.5873015873015872,3.8278867481276393,"[""lt-currency-t0"", ""ne-region-t0"", ""rw-region-t2"", ""ch-currency-t1""]",43.681721687316895,66.6015625,65.55621385574341,66.6015625
76,6.616086009714195e-06,0.0025247284211218357,1e-06,1.6084656084656084,3.8614305313676596,"[""sn-region-t0"", ""cg-region-t1"", ""ir-capital-t1"", ""ng-region-t2""]",43.681721687316895,66.6015625,65.55621385574341,66.6015625
77,2.8698496407741914e-05,0.013580008409917355,1e-06,1.6296296296296295,3.8248754739761353,"[""et-region-t1"", ""ro-currency-t2"", ""gh-region-t0"", ""gh-region-t3""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
78,9.208860092257964e-06,0.004014410078525543,1e-06,1.6507936507936507,3.8356000436469913,"[""cd-region-t2"", ""cm-region-t3"", ""et-region-t2"", ""tn-capital-t3""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
79,2.0414040307059622e-05,0.006996936164796352,1e-06,1.6719576719576719,3.8322726571932435,"[""rw-region-t0"", ""sn-capital-t3"", ""bg-region-t2"", ""ma-currency-t2""]",43.680177211761475,66.6015625,65.55621385574341,66.6015625
80,5.573011691240026e-06,0.002069024369120598,1e-06,1.693121693121693,3.8573722755536437,"[""bj-region-t0"", ""pk-capital-t0"", ""sn-capital-t0"", ""mw-region-t1""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
81,1.1116198379568232e-05,0.007321767974644899,1e-06,1.7142857142857142,3.986888120882213,"[""zw-region-t1"", ""cf-region-t1"", ""tn-region-t0"", ""za-region-t2""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
82,0.00040704256900880864,0.22447501122951508,1e-06,1.7354497354497354,3.836092246696353,"[""mz-region-t2"", ""ve-capital-t2"", ""sn-capital-t2"", ""ch-capital-t2""]",43.680177211761475,66.6015625,65.55621385574341,66.6015625
83,0.00013002671003903288,0.5811803340911865,1e-06,1.7566137566137565,3.8337172772735357,"[""sn-capital-t1"", ""za-region-t3"", ""tz-region-t3"", ""cd-region-t3""]",43.68288612365723,66.6015625,65.55621385574341,66.6015625
84,1.75235632013937e-05,0.004583273082971573,1e-06,1.7777777777777777,3.8060814728960395,"[""sn-region-t1"", ""ch-region-t1"", ""mz-region-t0"", ""il-capital-t0""]",43.680177211761475,66.6015625,65.55621385574341,66.6015625
85,7.4803498364417464e-06,0.002527161967009306,1e-06,1.7989417989417988,3.826380245387554,"[""tn-region-t2"", ""ng-region-t1"", ""il-capital-t2"", ""za-region-t1""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
86,1.1145917511612424e-05,0.0032585966400802135,1e-06,1.82010582010582,3.841214906424284,"[""za-region-t0"", ""ir-capital-t2"", ""cg-region-t0"", ""ba-region-t2""]",43.681721687316895,66.6015625,65.55621385574341,66.6015625
87,0.00010169899860557052,0.060946591198444366,1e-06,1.8412698412698412,3.8428792506456375,"[""ba-region-t1"", ""pr-currency-t1"", ""mz-region-t3"", ""mz-region-t1""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
88,0.0041040628784685396,8.236144065856934,1e-06,1.8624338624338623,3.8738201782107353,"[""tn-capital-t2"", ""ba-currency-t3"", ""cd-region-t1"", ""tz-region-t2""]",43.681721687316895,66.6015625,65.55621385574341,66.6015625
89,2.3960617909324355e-05,0.008265220560133457,1e-06,1.8835978835978835,3.9232808146625757,"[""pk-capital-t3"", ""eh-region-t0"", ""no-capital-t3"", ""ch-currency-t0""]",43.681721687316895,66.6015625,65.55621385574341,66.6015625
90,9.328047326562228e-06,0.0031234307680279016,1e-06,1.9047619047619047,3.8225232791155577,"[""cm-region-t2"", ""rw-region-t1"", ""lt-region-t2"", ""ma-currency-t1""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
91,5.703979059035191e-05,0.01746785081923008,1e-06,1.9259259259259258,4.031981124542654,"[""bg-capital-t2"", ""no-region-t0"", ""no-region-t2"", ""bg-region-t0""]",43.681721687316895,66.6015625,65.55621385574341,66.6015625
92,1.6480503290949855e-05,0.005386583041399717,1e-06,1.947089947089947,3.821231909096241,"[""tw-capital-t0"", ""ly-region-t1"", ""nl-currency-t3"", ""pk-capital-t1""]",43.68288612365723,66.6015625,65.55621385574341,66.6015625
93,2.8132149964221753e-05,0.015179240144789219,1e-06,1.9682539682539681,3.8344221794977784,"[""ma-region-t2"", ""pr-currency-t3"", ""ng-region-t3"", ""zw-region-t0""]",43.681721687316895,66.6015625,65.55621385574341,66.6015625
94,5.662424541696964e-06,0.002119562355801463,1e-06,1.9894179894179893,3.817984825000167,"[""zm-region-t0"", ""rw-region-t3"", ""cm-region-t1"", ""so-region-t2""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
95,1.761282874213066e-05,0.00841963104903698,1e-06,2.0105820105820107,3.8199526499956846,"[""th-capital-t1"", ""tw-capital-t2"", ""mw-region-t2"", ""tz-region-t1""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
96,1.525863240203762e-05,0.006543294992297888,1e-06,2.0317460317460316,3.832271644845605,"[""cf-region-t1"", ""sn-region-t2"", ""mm-region-t0"", ""mm-region-t1""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
97,7.569755211989104e-06,0.0027863834984600544,1e-06,2.052910052910053,3.796777539886534,"[""co-currency-t0"", ""ne-region-t0"", ""ng-region-t2"", ""bf-region-t1""]",43.68288612365723,66.6015625,65.55621385574341,66.6015625
98,0.0022506113966755947,3.2938013076782227,1e-06,2.074074074074074,3.805685897357762,"[""ba-currency-t3"", ""no-capital-t2"", ""nl-currency-t2"", ""mw-region-t1""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
99,3.009949909937859e-05,0.023628322407603264,1e-06,2.0952380952380953,3.8357285503298044,"[""tn-capital-t2"", ""pr-currency-t3"", ""vn-currency-t2"", ""vn-currency-t1""]",43.681721687316895,66.6015625,65.55621385574341,66.6015625
100,1.8983723066412495e-05,0.005390672478824854,1e-06,2.1164021164021163,3.815370559692383,"[""lt-currency-t2"", ""bj-region-t0"", ""bj-region-t1"", ""co-currency-t1""]",43.68125915527344,66.6015625,65.55621385574341,66.6015625
